UNITID-PK,AWLEVELC-PK,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN  
232043,7,R,79,R,18,R,61,R,0,R,0,R,3,R,3,R,0,R,61,R,1,R,6,R,5,Z,0,R,5,R,39,R,35,Z,0
232043,9,R,4,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,Z,0
232043,10,R,38,R,9,R,29,R,0,R,0,R,1,R,0,R,0,R,34,R,1,R,0,R,2,Z,0,R,1,R,15,R,22,Z,0
232052,2,R,27,R,5,R,22,R,0,R,1,R,9,R,5,R,0,R,11,R,0,R,1,R,0,R,1,R,16,R,6,R,4,R,0
232052,3,R,37,R,15,R,22,R,0,R,0,R,8,R,6,R,0,R,21,R,1,R,1,R,0,R,1,R,25,R,6,R,5,R,0
232052,12,R,16,R,4,R,12,R,0,R,0,R,7,R,1,R,0,R,7,R,0,R,0,R,1,R,0,R,7,R,4,R,5,R,0
232089,5,R,163,R,80,R,83,R,1,R,1,R,41,R,10,R,1,R,95,R,10,R,3,R,1,R,0,R,146,R,15,R,2,R,0
232186,5,R,6236,R,2922,R,3314,R,11,R,1292,R,653,R,956,R,16,R,2466,R,267,R,176,R,399,R,1,R,4406,R,1653,R,176,R,0
232186,7,R,3103,R,1109,R,1994,R,4,R,343,R,295,R,261,R,4,R,1511,R,58,R,134,R,493,R,1,R,613,R,1961,R,528,R,0
232186,9,R,439,R,214,R,225,R,0,R,42,R,21,R,22,R,0,R,271,R,16,R,13,R,54,R,0,R,28,R,308,R,103,R,0
232186,10,R,837,R,232,R,605,R,3,R,97,R,106,R,69,R,1,R,432,R,21,R,74,R,34,R,1,R,115,R,517,R,204,R,0
232195,2,R,746,R,273,R,473,R,1,R,30,R,99,R,98,R,4,R,447,R,53,R,12,R,2,R,12,R,519,R,174,R,41,R,0
232195,3,R,986,R,345,R,641,R,1,R,42,R,120,R,130,R,5,R,608,R,61,R,16,R,3,R,12,R,629,R,286,R,59,R,0
232195,12,R,217,R,51,R,166,R,0,R,13,R,31,R,32,R,0,R,125,R,11,R,3,R,2,R,0,R,99,R,82,R,36,R,0
232256,5,R,212,R,210,R,2,R,2,R,0,R,13,R,10,R,0,R,179,R,8,R,0,R,0,R,0,R,207,R,5,R,0,R,0
232265,3,R,3,R,2,R,1,R,0,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,2,R,0
232265,5,R,659,R,213,R,446,R,0,R,1,R,642,R,3,R,0,R,10,R,0,R,0,R,3,R,0,R,579,R,58,R,22,R,0
232265,7,R,120,R,38,R,82,R,0,R,2,R,104,R,3,R,0,R,5,R,0,R,0,R,6,R,0,R,65,R,51,R,4,R,0
232265,9,R,86,R,23,R,63,R,1,R,4,R,64,R,3,R,1,R,9,R,0,R,0,R,4,R,0,R,18,R,54,R,14,R,0
232308,5,R,139,R,0,R,139,Z,0,R,2,R,12,R,13,Z,0,R,88,R,10,R,1,R,13,R,0,R,127,R,12,R,0,R,0
232308,7,R,61,R,15,R,46,Z,0,R,2,R,7,R,5,Z,0,R,36,R,1,R,9,R,1,R,0,R,6,R,40,R,15,Z,0
232414,2,R,70,R,15,R,55,R,0,R,3,R,30,R,3,R,0,R,26,R,5,R,1,R,2,R,0,R,28,R,32,R,10,R,0
232414,3,R,1101,R,381,R,720,R,2,R,72,R,330,R,86,R,1,R,530,R,39,R,23,R,18,R,62,R,561,R,379,R,99,R,0
232414,12,R,214,R,73,R,141,R,0,R,12,R,73,R,14,R,1,R,95,R,8,R,9,R,2,R,1,R,56,R,99,R,58,R,0
232423,5,R,4797,R,1923,R,2874,R,1,R,213,R,248,R,328,R,3,R,3578,R,232,R,121,R,73,R,0,R,4448,R,307,R,42,Z,0
232423,7,R,706,R,181,R,525,R,1,R,24,R,24,R,36,R,1,R,573,R,12,R,22,R,13,R,0,R,395,R,266,R,45,Z,0
232423,9,R,45,R,8,R,37,Z,0,Z,0,R,5,R,1,Z,0,R,30,Z,0,R,5,R,4,R,0,R,0,R,28,R,17,Z,0
232423,10,R,50,R,7,R,43,Z,0,Z,0,R,4,R,3,R,1,R,38,R,1,R,3,Z,0,Z,0,R,1,R,22,R,27,Z,0
232450,2,R,333,R,113,R,220,R,2,R,17,R,65,R,37,R,1,R,183,R,21,R,5,R,2,R,5,R,245,R,64,R,19,R,0
232450,3,R,978,R,357,R,621,R,1,R,50,R,183,R,123,R,3,R,540,R,52,R,18,R,8,R,6,R,636,R,267,R,69,R,0
232450,12,R,269,R,158,R,111,R,1,R,6,R,54,R,30,R,1,R,165,R,11,R,0,R,1,R,8,R,125,R,90,R,46,R,0
232557,2,R,62,R,34,R,28,R,0,R,0,R,15,R,1,R,0,R,16,R,0,R,29,R,1,R,0,R,1,R,16,R,45,R,0
232557,3,R,1143,R,364,R,779,R,6,R,7,R,166,R,60,R,3,R,567,R,33,R,291,R,10,R,23,R,277,R,511,R,332,R,0
232557,5,R,10300,R,4349,R,5951,R,52,R,133,R,926,R,590,R,17,R,6134,R,284,R,2026,R,138,R,4,R,4243,R,3902,R,2151,R,0
232557,7,R,10165,R,4056,R,6109,R,54,R,163,R,1795,R,546,R,18,R,4854,R,284,R,2311,R,140,R,0,R,1030,R,5539,R,3596,R,0
232557,9,R,995,R,478,R,517,R,4,R,36,R,180,R,39,R,2,R,485,R,24,R,208,R,17,R,0,R,10,R,442,R,543,R,0
232557,10,R,1089,R,370,R,719,R,10,R,17,R,279,R,58,R,0,R,444,R,31,R,238,R,12,R,0,R,34,R,526,R,529,R,0
232557,12,R,388,R,158,R,230,R,0,R,9,R,47,R,31,R,0,R,196,R,10,R,90,R,5,R,1,R,71,R,161,R,155,R,0
232566,5,R,756,R,232,R,524,Z,0,R,4,R,69,R,39,Z,0,R,590,R,37,R,10,R,7,R,0,R,700,R,51,R,5,R,0
232566,7,R,204,R,19,R,185,Z,0,R,1,R,23,R,5,Z,0,R,161,R,7,R,6,R,1,R,0,R,84,R,68,R,52,R,0
232575,2,R,378,R,108,R,270,R,0,R,10,R,10,R,31,R,2,R,299,R,13,R,11,R,2,R,85,R,252,R,28,R,13,R,0
232575,3,R,833,R,293,R,540,R,1,R,18,R,31,R,99,R,1,R,638,R,25,R,16,R,4,R,28,R,549,R,199,R,57,R,0
232575,12,R,271,R,75,R,196,R,0,R,5,R,6,R,20,R,2,R,216,R,10,R,12,R,0,R,43,R,151,R,46,R,31,R,0
232609,5,R,412,R,157,R,255,R,1,R,6,R,39,R,18,R,0,R,325,R,10,R,8,R,5,R,0,R,364,R,43,R,5,R,0
232609,7,R,159,R,45,R,114,R,1,R,3,R,18,R,5,R,0,R,121,R,3,R,5,R,3,R,0,R,30,R,104,R,25,R,0
232609,9,R,321,R,128,R,193,R,0,R,16,R,37,R,24,R,1,R,182,R,4,R,53,R,4,R,0,R,1,R,169,R,151,R,0
232609,10,R,40,R,12,R,28,R,0,R,2,R,7,R,3,R,0,R,27,R,0,R,1,R,0,R,0,R,0,R,18,R,22,R,0
232618,2,R,39,R,1,R,38,Z,0,Z,0,Z,0,Z,0,Z,0,R,16,Z,0,R,23,Z,0,Z,0,R,15,R,18,R,6,Z,0
232618,3,R,103,R,12,R,91,Z,0,Z,0,R,4,Z,0,Z,0,R,63,Z,0,R,36,Z,0,Z,0,R,30,R,60,R,11,R,2
232618,5,R,16,Z,0,R,16,Z,0,R,1,R,1,Z,0,Z,0,R,11,Z,0,R,3,Z,0,Z,0,R,1,R,7,R,8,Z,0
232672,5,R,201,R,18,R,183,R,1,R,6,R,36,R,8,Z,0,R,121,R,6,R,23,Z,0,R,1,R,86,R,73,R,41,R,0
232672,7,R,145,R,24,R,121,R,1,R,1,R,10,R,5,Z,0,R,88,R,2,R,38,Z,0,R,0,R,16,R,92,R,37,R,0
232672,9,R,70,R,12,R,58,Z,0,Z,0,R,1,Z,0,R,1,R,14,Z,0,R,54,Z,0,R,0,R,3,R,67,Z,0,Z,0
232672,10,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,Z,0,Z,0,Z,0,R,1,R,4,Z,0,Z,0
232681,5,R,1012,R,319,R,693,R,2,R,32,R,66,R,98,R,2,R,712,R,56,R,34,R,10,R,0,R,861,R,113,R,38,R,0
232681,7,R,146,R,32,R,114,R,0,R,4,R,11,R,8,R,0,R,109,R,5,R,6,R,3,R,0,R,87,R,39,R,20,R,0
232681,10,R,18,R,4,R,14,Z,0,Z,0,R,1,Z,0,Z,0,R,5,Z,0,R,12,Z,0,R,0,R,0,R,8,R,10,R,0
232681,11,R,21,R,7,R,14,R,0,R,1,R,1,R,0,R,0,R,19,R,0,R,0,R,0,R,0,R,17,R,4,R,0,R,0
232706,5,R,559,R,186,R,373,R,1,R,50,R,81,R,126,R,2,R,175,R,12,R,26,R,86,Z,0,R,360,R,192,R,7,Z,0
232706,7,R,410,R,99,R,311,Z,0,R,29,R,52,R,45,Z,0,R,190,R,5,R,7,R,82,Z,0,R,78,R,283,R,49,Z,0
232706,9,R,52,R,20,R,32,Z,0,R,3,R,8,R,7,Z,0,R,29,R,2,R,3,Z,0,Z,0,Z,0,R,42,R,10,Z,0
232706,10,R,12,R,5,R,7,Z,0,Z,0,R,2,R,3,Z,0,R,2,R,1,R,2,R,2,Z,0,Z,0,R,5,R,7,Z,0
232724,3,R,10,R,0,R,10,Z,0,Z,0,R,2,R,1,Z,0,R,7,Z,0,Z,0,Z,0,R,0,R,9,R,1,R,0,R,0
232788,2,R,174,R,53,R,121,Z,0,R,1,R,2,Z,0,Z,0,R,169,R,2,Z,0,Z,0,R,26,R,114,R,27,R,7,Z,0
232788,3,R,293,R,109,R,184,R,1,R,1,R,3,R,1,Z,0,R,281,R,6,Z,0,Z,0,R,13,R,170,R,90,R,20,Z,0
232788,12,R,311,R,91,R,220,Z,0,R,1,R,3,R,2,Z,0,R,299,R,6,Z,0,Z,0,R,3,R,170,R,100,R,38,Z,0
232797,2,R,76,R,3,R,73,R,0,R,0,R,19,R,7,R,0,R,19,R,3,R,28,R,0,R,0,R,8,R,45,R,23,R,0
232797,3,R,60,R,4,R,56,R,0,R,0,R,21,R,0,R,0,R,20,R,3,R,16,R,0,R,0,R,10,R,37,R,13,R,0
232797,5,R,31,R,8,R,23,R,1,R,0,R,6,R,0,R,0,R,15,R,5,R,2,R,2,R,0,R,1,R,18,R,12,R,0
232797,7,R,25,R,14,R,11,R,0,R,11,R,1,R,0,R,0,R,4,R,2,R,5,R,2,R,0,R,1,R,18,R,6,R,0
232797,12,R,58,R,1,R,57,R,1,R,0,R,21,R,2,R,0,R,10,R,2,R,22,R,0,R,0,R,7,R,39,R,12,R,0
232867,2,R,110,R,31,R,79,R,0,R,2,R,2,R,4,R,0,R,96,R,2,R,1,R,3,R,0,R,85,R,20,R,5,R,0
232867,3,R,492,R,233,R,259,R,5,R,5,R,14,R,13,R,0,R,430,R,9,R,7,R,9,R,1,R,350,R,117,R,24,R,0
232867,12,R,91,R,42,R,49,R,2,R,0,R,4,R,4,R,0,R,75,R,1,R,4,R,1,R,0,R,42,R,35,R,14,R,0
232885,3,R,22,R,3,R,19,R,0,R,0,R,1,R,2,R,0,R,17,R,2,R,0,R,0,R,0,R,7,R,14,R,1,R,0
232885,5,R,104,R,6,R,98,R,1,R,9,R,5,R,4,R,1,R,74,R,6,R,4,R,0,R,0,R,25,R,61,R,18,R,0
232885,7,R,15,R,1,R,14,R,0,R,2,R,2,R,0,R,0,R,7,R,3,R,1,R,0,R,0,R,2,R,11,R,2,R,0
232919,2,R,121,R,114,R,7,R,0,R,2,R,63,R,8,R,3,R,40,R,5,R,0,R,0,R,0,R,23,R,63,R,35,R,0
232919,12,R,317,R,270,R,47,R,0,R,4,R,156,R,26,R,2,R,102,R,24,R,3,R,0,R,0,R,97,R,175,R,45,R,0
232937,3,R,1,R,1,R,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,R,0
232937,5,R,700,R,229,R,471,R,1,R,4,R,575,R,26,R,1,R,33,R,38,R,20,R,2,Z,0,R,411,R,231,R,57,R,1
232937,7,R,124,R,44,R,80,R,0,R,3,R,81,R,6,R,0,R,8,R,7,R,11,R,8,Z,0,R,16,R,82,R,26,Z,0
232937,9,R,10,R,6,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,9,Z,0,Z,0,Z,0,R,6,R,4,Z,0
232946,2,R,2178,R,977,R,1201,R,3,R,406,R,336,R,579,R,4,R,635,R,110,R,44,R,61,R,3,R,1679,R,403,R,93,R,0
232946,3,R,5860,R,2628,R,3232,R,12,R,1113,R,863,R,1354,R,28,R,1926,R,258,R,118,R,188,R,5,R,3583,R,1847,R,425,R,0
232946,12,R,646,R,326,R,320,R,0,R,82,R,110,R,141,R,0,R,260,R,20,R,16,R,17,R,1,R,203,R,302,R,140,R,0
232982,2,R,51,R,6,R,45,R,1,R,5,R,16,R,3,R,0,R,25,R,1,R,0,R,0,R,0,R,24,R,16,R,11,R,0
232982,5,R,3887,R,1603,R,2284,R,7,R,205,R,981,R,320,R,5,R,1949,R,273,R,67,R,80,R,0,R,2277,R,1332,R,278,R,0
232982,7,R,980,R,371,R,609,R,2,R,35,R,160,R,64,R,2,R,596,R,54,R,13,R,54,R,0,R,183,R,600,R,197,R,0
232982,9,R,233,R,86,R,147,R,0,R,15,R,33,R,11,R,1,R,124,R,8,R,4,R,37,R,0,R,10,R,157,R,66,R,0
232982,10,R,138,R,41,R,97,R,0,R,4,R,42,R,7,R,0,R,75,R,5,R,3,R,2,R,0,R,9,R,76,R,53,R,0
233019,2,R,239,R,86,R,153,R,0,R,4,R,35,R,33,R,0,R,160,R,6,R,1,R,0,R,20,R,169,R,36,R,14,R,0
233019,3,R,364,R,131,R,233,R,0,R,4,R,65,R,33,R,0,R,250,R,10,R,0,R,2,R,18,R,266,R,61,R,19,R,0
233019,12,R,71,R,42,R,29,R,0,R,0,R,11,R,5,R,0,R,52,R,3,R,0,R,0,R,0,R,44,R,18,R,9,R,0
233037,2,R,28,R,1,R,27,R,0,R,0,R,14,R,0,R,0,R,12,R,1,R,1,R,0,R,0,R,11,R,10,R,7,R,0
233037,3,R,112,R,27,R,85,R,0,R,2,R,45,R,3,R,0,R,56,R,3,R,3,R,0,R,0,R,60,R,36,R,16,R,0
233037,12,R,38,R,7,R,31,R,0,R,0,R,19,R,1,R,0,R,15,R,2,R,1,R,0,R,0,R,16,R,15,R,7,R,0
233082,3,R,65,R,3,R,62,R,1,R,1,R,12,R,2,R,0,R,46,R,2,R,1,R,0,R,0,R,23,R,38,R,4,R,0
233116,2,R,406,R,142,R,264,R,1,R,17,R,26,R,36,R,1,R,289,R,20,R,9,R,7,R,18,R,257,R,105,R,26,R,0
233116,3,R,450,R,178,R,272,R,2,R,21,R,24,R,29,R,0,R,328,R,25,R,14,R,7,R,7,R,252,R,146,R,45,R,0
233116,12,R,250,R,69,R,181,R,1,R,8,R,32,R,23,R,0,R,168,R,10,R,5,R,3,R,0,R,114,R,100,R,36,R,0
233277,2,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0
233277,3,R,48,R,9,R,39,R,0,R,1,R,2,R,0,R,0,R,43,R,2,R,0,R,0,R,0,R,23,R,23,R,2,R,0
233277,5,R,1708,R,636,R,1072,R,3,R,40,R,247,R,119,R,1,R,1178,R,54,R,60,R,6,R,0,R,1417,R,252,R,39,R,0
233277,7,R,417,R,87,R,330,R,1,R,5,R,35,R,13,R,0,R,295,R,7,R,54,R,7,R,0,R,133,R,221,R,63,R,0
233277,9,R,51,R,18,R,33,R,0,R,2,R,5,R,3,R,0,R,38,R,0,R,3,R,0,R,0,R,5,R,37,R,9,R,0
233277,10,R,39,R,8,R,31,R,0,R,0,R,2,R,0,R,0,R,36,R,1,R,0,R,0,R,0,R,9,R,23,R,7,R,0
233277,12,R,14,R,9,R,5,R,1,R,1,R,1,R,0,R,0,R,6,R,1,R,4,R,0,R,0,R,5,R,6,R,3,R,0
233286,2,R,67,R,6,R,61,R,0,R,0,R,21,R,4,R,0,R,41,R,1,R,0,R,0,R,0,R,39,R,24,R,4,R,0
233286,12,R,35,R,1,R,34,R,0,R,1,R,13,R,2,R,0,R,19,R,0,R,0,R,0,R,0,R,15,R,17,R,3,R,0
233295,5,R,341,R,152,R,189,R,2,R,5,R,28,R,17,R,0,R,270,R,9,R,6,R,4,R,0,R,331,R,9,R,1,R,0
233301,5,R,110,R,42,R,68,Z,0,R,4,R,18,R,9,Z,0,R,69,R,9,Z,0,R,1,Z,0,R,110,Z,0,Z,0,Z,0
233301,7,R,17,R,11,R,6,Z,0,R,1,R,1,R,2,Z,0,R,13,Z,0,Z,0,Z,0,Z,0,R,7,R,8,R,2,Z,0
233310,2,R,211,R,60,R,151,R,4,R,2,R,28,R,13,R,0,R,148,R,11,R,5,R,0,R,18,R,152,R,27,R,14,R,0
233310,3,R,268,R,71,R,197,R,4,R,4,R,41,R,13,R,0,R,185,R,13,R,8,R,0,R,15,R,159,R,67,R,27,R,0
233310,12,R,245,R,67,R,178,R,1,R,4,R,55,R,10,R,0,R,145,R,26,R,4,R,0,R,71,R,141,R,21,R,12,R,0
233329,2,R,113,R,14,R,99,R,2,Z,0,R,79,R,4,Z,0,R,18,R,5,R,5,Z,0,Z,0,R,49,R,54,R,10,Z,0
233329,3,R,43,R,1,R,42,Z,0,R,1,R,31,R,3,Z,0,R,7,R,1,Z,0,Z,0,Z,0,R,6,R,25,R,12,Z,0
233329,12,R,7,R,1,R,6,Z,0,Z,0,R,2,Z,0,Z,0,R,4,R,1,Z,0,Z,0,Z,0,R,3,R,3,R,1,Z,0
233338,3,R,191,R,75,R,116,R,0,R,1,R,65,R,13,R,0,R,85,R,5,R,6,R,16,R,1,R,179,R,10,R,1,R,0
233338,12,R,3,R,1,R,2,Z,0,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,Z,0,Z,0
233356,5,R,184,R,11,R,173,Z,0,R,12,R,15,R,2,R,1,R,147,R,6,R,1,Z,0,R,0,R,34,R,124,R,26,R,0
233374,2,R,6,Z,0,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,2,Z,0
233374,5,R,794,R,364,R,430,Z,0,R,68,R,54,R,76,Z,0,R,465,R,36,R,30,R,65,Z,0,R,744,R,28,R,22,Z,0
233374,7,R,104,R,44,R,60,Z,0,R,7,R,13,R,2,Z,0,R,70,R,2,R,7,R,3,Z,0,R,13,R,68,R,23,Z,0
233374,9,R,134,R,70,R,64,Z,0,R,2,R,7,R,4,Z,0,R,104,R,7,R,5,R,5,Z,0,R,21,R,111,R,2,Z,0
233374,10,R,29,R,11,R,18,Z,0,R,1,R,7,Z,0,Z,0,R,18,Z,0,R,3,Z,0,Z,0,R,9,R,8,R,12,Z,0
233374,12,R,18,R,6,R,12,Z,0,R,3,R,5,Z,0,Z,0,R,8,R,1,R,1,Z,0,Z,0,R,4,R,10,R,4,Z,0
233408,2,R,33,R,2,R,31,Z,0,Z,0,R,10,R,3,R,1,R,16,R,3,Z,0,Z,0,R,0,R,8,R,19,R,6,R,0
233408,3,R,136,R,9,R,127,Z,0,R,5,R,14,R,10,R,1,R,95,R,9,R,2,R,0,R,0,R,53,R,69,R,14,R,0
233426,5,R,413,R,161,R,252,R,1,R,2,R,18,R,18,R,1,R,344,R,18,R,0,R,11,R,0,R,400,R,11,R,2,R,0
233480,2,R,15,R,2,R,13,R,0,R,1,R,1,R,0,R,0,R,12,R,1,R,0,R,0,R,0,R,8,R,6,R,1,Z,0
233541,2,R,23,R,9,R,14,R,0,R,0,R,1,R,0,R,0,R,19,R,0,R,3,R,0,R,0,R,19,R,3,R,1,R,0
233541,5,R,529,R,164,R,365,R,2,R,23,R,51,R,33,R,2,R,329,R,11,R,77,R,1,R,0,R,430,R,86,R,13,R,0
233541,7,R,300,R,74,R,226,R,0,R,8,R,21,R,11,R,1,R,137,R,2,R,120,R,0,R,0,R,69,R,201,R,30,R,0
233541,9,R,283,R,84,R,199,R,0,R,33,R,23,R,11,R,5,R,97,R,1,R,110,R,3,R,0,R,13,R,172,R,98,R,0
233541,10,R,92,R,19,R,73,R,1,R,4,R,11,R,4,R,0,R,60,R,1,R,11,R,0,R,0,R,7,R,49,R,36,R,0
233602,3,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0
233602,5,R,12,R,6,R,6,Z,0,Z,0,Z,0,R,1,Z,0,R,11,Z,0,Z,0,Z,0,Z,0,R,10,R,2,Z,0,Z,0
233611,5,R,198,R,82,R,116,Z,0,Z,0,R,6,R,11,R,3,R,160,R,10,R,2,R,6,R,0,R,128,R,68,R,2,R,0
233639,2,R,216,R,62,R,154,R,1,R,4,R,73,R,9,R,0,R,122,R,3,R,2,R,2,R,57,R,113,R,35,R,11,R,0
233639,3,R,430,R,140,R,290,R,0,R,6,R,108,R,18,R,0,R,274,R,16,R,7,R,1,R,68,R,276,R,65,R,21,R,0
233639,12,R,269,R,102,R,167,R,0,R,1,R,83,R,15,R,0,R,153,R,10,R,7,R,0,R,109,R,111,R,27,R,22,R,0
233648,2,R,108,R,23,R,85,R,1,R,1,R,0,R,0,R,0,R,104,R,1,R,1,R,0,R,0,R,70,R,31,R,7,R,0
233648,3,R,332,R,90,R,242,R,0,R,1,R,3,R,3,R,0,R,320,R,4,R,1,R,0,R,0,R,244,R,65,R,23,R,0
233648,12,R,156,R,64,R,92,R,0,R,0,R,3,R,2,R,0,R,147,R,2,R,2,R,0,R,0,R,78,R,44,R,34,R,0
233666,2,R,12,R,0,R,12,Z,0,Z,0,Z,0,Z,0,Z,0,R,11,R,1,Z,0,Z,0,R,0,R,5,R,6,R,1,Z,0
233684,2,R,2,R,1,R,1,R,0,R,0,R,1,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0
233684,3,R,184,R,63,R,121,R,1,R,9,R,101,R,15,R,0,R,46,R,4,R,4,R,4,R,0,R,9,R,87,R,88,R,0
233684,5,R,667,R,256,R,411,R,3,R,31,R,300,R,71,R,2,R,204,R,27,R,18,R,11,R,0,R,8,R,338,R,321,R,0
233684,7,R,411,R,165,R,246,R,3,R,23,R,209,R,23,R,0,R,105,R,17,R,3,R,28,R,0,R,2,R,186,R,223,R,0
233684,10,R,12,R,8,R,4,R,0,R,1,R,8,R,1,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,6,R,6,R,0
233718,5,R,58,Z,0,R,58,R,1,R,0,R,8,R,6,R,0,R,40,R,2,R,1,R,0,R,0,R,51,R,6,R,1,Z,0
233718,7,R,4,Z,0,R,4,Z,0,Z,0,Z,0,R,1,Z,0,R,3,Z,0,Z,0,Z,0,R,0,R,3,Z,0,R,1,Z,0
233754,2,R,153,R,54,R,99,R,0,R,4,R,40,R,15,R,0,R,79,R,14,R,1,R,0,R,0,R,89,R,43,R,21,R,0
233754,3,R,798,R,286,R,512,R,1,R,32,R,198,R,86,R,3,R,412,R,56,R,10,R,0,R,11,R,468,R,234,R,85,R,0
233754,12,R,132,R,49,R,83,R,3,R,4,R,39,R,10,R,0,R,63,R,12,R,1,R,0,R,5,R,50,R,50,R,27,R,0
233772,2,R,57,R,19,R,38,R,0,R,3,R,22,R,4,R,0,R,26,R,2,R,0,R,0,R,0,R,23,R,25,R,9,R,0
233772,3,R,2384,R,873,R,1511,R,14,R,140,R,552,R,199,R,12,R,1285,R,148,R,22,R,12,R,16,R,1164,R,937,R,267,R,0
233772,12,R,728,R,307,R,421,R,2,R,25,R,247,R,59,R,3,R,352,R,27,R,11,R,2,R,10,R,252,R,315,R,151,R,0
233842,7,R,36,R,13,R,23,Z,0,R,1,R,6,R,1,Z,0,R,27,Z,0,R,1,Z,0,Z,0,R,2,R,18,R,16,Z,0
233897,5,R,226,R,104,R,122,R,1,Z,0,R,16,Z,0,Z,0,R,182,Z,0,R,27,Z,0,R,0,R,194,R,25,R,7,R,0
233903,2,R,218,R,91,R,127,R,1,R,3,R,1,R,7,R,0,R,201,R,4,R,1,R,0,R,8,R,139,R,33,R,38,R,0
233903,3,R,313,R,116,R,197,R,1,R,4,R,2,R,4,R,0,R,295,R,5,R,2,R,0,R,0,R,183,R,68,R,62,R,0
233903,12,R,97,R,57,R,40,R,0,R,0,R,1,R,1,R,0,R,93,R,2,R,0,R,0,R,1,R,53,R,22,R,21,R,0
233921,3,R,30,R,27,R,3,Z,0,Z,0,R,1,R,1,Z,0,R,16,Z,0,R,12,Z,0,Z,0,R,30,Z,0,Z,0,Z,0
233921,5,R,6943,R,3777,R,3166,R,10,R,679,R,278,R,471,R,4,R,4648,R,317,R,158,R,378,Z,0,R,6746,R,186,R,11,Z,0
233921,7,R,1425,R,828,R,597,R,1,R,93,R,64,R,76,Z,0,R,776,R,45,R,29,R,341,Z,0,R,632,R,675,R,118,Z,0
233921,9,R,654,R,350,R,304,Z,0,R,42,R,29,R,26,Z,0,R,298,R,13,R,25,R,221,Z,0,R,37,R,561,R,56,Z,0
233921,10,R,350,R,186,R,164,R,1,R,20,R,26,R,20,Z,0,R,215,R,9,R,16,R,43,Z,0,R,52,R,230,R,68,Z,0
233949,2,R,36,R,7,R,29,R,0,R,1,R,3,R,1,R,0,R,29,R,2,R,0,R,0,R,1,R,20,R,11,R,4,R,0
233949,3,R,667,R,249,R,418,R,1,R,24,R,53,R,35,R,2,R,530,R,16,R,2,R,4,R,1,R,423,R,193,R,50,R,0
233949,12,R,353,R,195,R,158,R,1,R,11,R,33,R,9,R,0,R,286,R,8,R,5,R,0,R,19,R,164,R,122,R,48,R,0
234030,2,R,54,R,27,R,27,R,0,R,8,R,14,R,6,R,0,R,25,R,1,R,0,R,0,R,0,R,44,R,9,R,1,R,0
234030,5,R,5155,R,1948,R,3207,R,5,R,707,R,936,R,538,R,4,R,2349,R,357,R,132,R,127,R,0,R,3909,R,1167,R,79,R,0
234030,7,R,1269,R,426,R,843,R,3,R,86,R,173,R,63,R,0,R,774,R,51,R,70,R,49,R,0,R,253,R,862,R,154,R,0
234030,9,R,786,R,313,R,473,R,1,R,150,R,60,R,27,R,0,R,423,R,11,R,65,R,49,R,0,R,6,R,710,R,70,R,0
234030,10,R,291,R,92,R,199,R,1,R,39,R,44,R,15,R,0,R,163,R,15,R,8,R,6,R,0,R,55,R,169,R,67,R,0
234076,2,R,44,R,20,R,24,R,0,R,1,R,2,R,1,R,0,R,36,R,2,R,1,R,1,R,0,R,2,R,19,R,23,R,0
234076,5,R,4453,R,2003,R,2450,R,5,R,716,R,298,R,301,R,3,R,2544,R,212,R,193,R,181,R,0,R,4268,R,155,R,30,R,0
234076,7,R,2147,R,1026,R,1121,R,0,R,173,R,110,R,108,R,0,R,1231,R,60,R,40,R,425,R,0,R,762,R,1220,R,165,R,0
234076,9,R,794,R,436,R,358,R,2,R,74,R,36,R,49,R,1,R,466,R,31,R,27,R,108,R,0,R,51,R,715,R,28,R,0
